==============================================
        支撑轴力迭代中间数据
        导出时间：2026/9/7 16:03:24
==============================================


LC  Iter   Obj(mm)     F1 (N)        F2 (N)        F3 (N)        F4 (N)        F5 (N)        F6 (N)      maxM (N*m)    minM (N*m)     maxQ (N)      minQ (N)
16  1045    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1046    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1047    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1048    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1049    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1050    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1051    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1052    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1053    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1054    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1055    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1056    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1057    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1058    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1059    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1060    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1061    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1062    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1063    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1064    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1065    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1066    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1067    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1068    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1069    3.9860   2.3488e+004   5.0000e+004   6.6337e+005   2.4867e+005  -1.7917e+005   1.5000e+006   2.0831e+006  -1.0726e+006   1.1665e+006  -1.0222e+006
16  1070    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
16  1071    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
16  1072    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
16  1073    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
16  1074    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
16  1075    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
16  1076    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
16  1077    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
16  1078    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
16  1079    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
16  1080    3.9835   2.4804e+004   5.0000e+004   6.5978e+005   2.4909e+005  -1.7645e+005   1.5000e+006   2.0850e+006  -1.0725e+006   1.1662e+006  -1.0213e+006
